우주체험센터,일반관광지,전라남도,고흥군,동일면,127.4681713,34.53301252
금막제,지역호수/저수지,경상남도,사천시,곤명면,127.9354872,35.13877728
보길도갈대밭,일반관광지,전라남도,완도군,보길면,126.5756035,34.157828
백용사,지역사찰,인천광역시,계양구,계산동,126.7233953,37.54916432
우주에서온에어로범퍼카,일반관광지,제주특별자치도,서귀포시,색달동,126.4136282,33.25040271
용두제,지역호수/저수지,전라북도,고창군,대산면,126.5269881,35.32706781
제수리방죽,지역호수/저수지,충청북도,음성군,금왕읍,127.5542587,37.01128239
황골제,지역호수/저수지,충청북도,음성군,금왕읍,127.5456237,36.99131619
용소제,지역호수/저수지,충청북도,진천군,광혜원면,127.4318185,36.95847469
외삼당제,지역호수/저수지,전라남도,진도군,지산면,126.1807291,34.4331165
기둑실지,지역호수/저수지,경상북도,봉화군,명호면,128.8893538,36.88144952
두주방축,지역호수/저수지,충청북도,진천군,백곡면,127.3841501,36.88022393
비죽골제,지역호수/저수지,전라남도,진도군,의신면,126.289983,34.4497149
방축제,지역호수/저수지,충청북도,괴산군,사리면,127.6563235,36.80338638
부길지,지역호수/저수지,전라남도,해남군,화산면,126.5125345,34.47909896
녹진제,지역호수/저수지,전라남도,진도군,군내면,126.2912611,34.56535251
미류1제,지역호수/저수지,전라남도,해남군,황산면,126.425694,34.5784507
장류제,지역호수/저수지,전라남도,고흥군,도양읍,127.1459213,34.57484482
작곡지,지역호수/저수지,경상북도,예천군,보문면,128.5382278,36.67447636
뱀골제,지역호수/저수지,전라남도,해남군,화원면,126.2807782,34.67271418
도림1제,지역호수/저수지,전라남도,강진군,성전면,126.7068636,34.67021051
분통골지,지역호수/저수지,경상북도,상주시,모서면,127.9859451,36.3360656
금암2저수지,지역호수/저수지,충청남도,보령시,주산면,126.6525901,36.19550699
궁촌지,지역호수/저수지,충청북도,영동군,상촌면,127.9369962,36.11197409
화신제,지역호수/저수지,전라남도,강진군,옴천면,126.7966886,34.76499768
노동제,지역호수/저수지,전라남도,영암군,서호면,126.5639253,34.74351024
대곡제,지역호수/저수지,전라남도,영암군,학산면,126.5419107,34.74994778
진고1제,지역호수/저수지,전라남도,신안군,팔금면,126.1489908,34.78120456
운학사,지역사찰,강원도,고성군,토성면,128.5297319,38.27456951
쌍효제,지역호수/저수지,전라남도,영암군,금정면,126.8126927,34.83943987
분수제,지역호수/저수지,전라남도,영암군,금정면,126.7362405,34.8720109
식산제,지역호수/저수지,전라남도,영암군,금정면,126.7549113,34.85188796
옥봉제,지역호수/저수지,전라남도,영암군,신북면,126.6611709,34.88807181
복룡제,지역호수/저수지,전라남도,무안군,청계면,126.4167225,34.94248223
청수제,지역호수/저수지,전라남도,무안군,청계면,126.444278,34.93829515
선동제,지역호수/저수지,전라남도,나주시,봉황면,126.7945897,34.93819563
태봉제,지역호수/저수지,전라남도,나주시,금천면,126.7653526,34.98129277
월영제,지역호수/저수지,전라남도,나주시,다시면,126.6293144,35.01465044
투주제,지역호수/저수지,전라남도,나주시,안창동,126.6975198,35.0169975
신추저수지,지역호수/저수지,전라남도,나주시,금천면,126.7686362,35.03913729
지내소류지,지역호수/저수지,경상남도,하동군,양보면,127.842105,35.04385481
송림소류지,지역호수/저수지,경상남도,하동군,진교면,127.9007563,35.04401052
어왕제,지역호수/저수지,전라남도,순천시,주암면,127.2260682,35.09313503
신율소류지,지역호수/저수지,경상남도,진주시,내동면,128.0787074,35.14955788
용암제,지역호수/저수지,전라남도,장성군,북일면,126.7759516,35.39835817
조양제,지역호수/저수지,전라남도,장성군,북이면,126.8231895,35.41097296
매월제,지역호수/저수지,전라남도,곡성군,입면,127.2024013,35.2822158
곡성수원지,지역호수/저수지,전라남도,곡성군,곡성읍,127.2740094,35.29064359
우와제,지역호수/저수지,전라남도,구례군,산동면,127.4132848,35.27815444
보리암,지역사찰,강원도,홍천군,서면,127.5592202,37.64586329
고산제,지역호수/저수지,전라북도,순창군,금과면,127.113725,35.32871841
지석제,지역호수/저수지,전라북도,고창군,대산면,126.5869304,35.30774372
목동제,지역호수/저수지,전라북도,남원시,산동면,127.4465087,35.47384737
왁사실방죽,지역호수/저수지,전라북도,남원시,사매면,127.3527429,35.48340249
오류제,지역호수/저수지,전라북도,남원시,사매면,127.3744047,35.4738807
구호저수지,지역호수/저수지,전라북도,순창군,동계면,127.2204973,35.4435383
용치제,지역호수/저수지,전라남도,담양군,용면,127.0010114,35.4378112
월평제,지역호수/저수지,전라북도,고창군,신림면,126.731496,35.46533773
유천제,지역호수/저수지,전라북도,고창군,고창읍,126.7192541,35.4430236
행산제,지역호수/저수지,전라북도,고창군,해리면,126.5257219,35.44999158
송정제,지역호수/저수지,전라북도,고창군,상하면,126.5139647,35.43983496
성낙제,지역호수/저수지,전라북도,남원시,보절면,127.3896649,35.5436957
집열제,지역호수/저수지,전라북도,임실군,임실읍,127.3017098,35.60003454
원정제,지역호수/저수지,전라북도,임실군,오수면,127.2998154,35.57597689
양어장,지역호수/저수지,전라북도,정읍시,북면,126.9337588,35.5991615
금종제,지역호수/저수지,전라북도,부안군,보안면,126.6849501,35.64672066
솝소류지,지역호수/저수지,대구광역시,달성군,구지면,128.3960549,35.61909879
청석제,지역호수/저수지,전라북도,정읍시,태인면,126.9330104,35.66762997
방포제,지역호수/저수지,전라북도,부안군,변산면,126.5396535,35.68169956
새재방죽,지역호수/저수지,전라북도,장수군,천천면,127.5235652,35.74591061
주동지,지역호수/저수지,대구광역시,달성군,가창면,128.6445083,35.75611686
밤골저수지,지역호수/저수지,경상북도,경주시,천군동,129.2917704,35.81772453
당고개지,지역호수/저수지,대구광역시,수성구,삼덕동,128.6594137,35.82429531
상무곡제,지역호수/저수지,경상북도,영천시,범어동,128.9691905,35.95444812
가래골지,지역호수/저수지,경상북도,김천시,증산면,128.0157056,35.91221713
상하다제,지역호수/저수지,전라북도,익산시,춘포면,127.0296098,35.94189602
만동제,지역호수/저수지,전라북도,완주군,봉동읍,127.1211811,35.9821326
미두제,지역호수/저수지,전라북도,완주군,화산면,127.2237729,36.0107074
수왕제,지역호수/저수지,경상북도,김천시,조마면,128.1383432,36.01230833
별이네야콘,관광농원/허브마을,경상북도,청송군,현서면,128.8965268,36.23494786
한탄강관광사업소,일반관광지,강원도,철원군,동송읍,127.2888314,38.18770012
여성불교공덕회,지역사찰,강원도,동해시,천곡동,129.1006804,37.52078304
정혜사,지역사찰,경기도,성남시 수정구,고등동,127.093013,37.4290019
우문관,토속/특산물/기념품매장,경기도,양평군,강하면,127.40589,37.48450999
대광사,지역사찰,경상북도,고령군,대가야읍,128.2420775,35.72930994
금당사,지역사찰,강원도,평창군,용평면,128.4313158,37.56487214
가피사,지역사찰,전라남도,광양시,성황동,127.6613655,34.9450003
용궁불사,지역사찰,충청남도,천안시 동남구,영성동,127.1511092,36.80308528
낙산사복지재단,지역사찰,강원도,양양군,양양읍,128.6269692,38.07703439
금성암,지역사찰,충청남도,금산군,금성면,127.4607478,36.146688
한국선물,토속/특산물/기념품매장,강원도,춘천시,석사동,127.7543836,37.86600856
섬코퍼레이션,토속/특산물/기념품매장,제주특별자치도,제주시,연동,126.4883913,33.49018582
정은사,지역사찰,서울특별시,동작구,흑석동,126.9719618,37.50480368
한국불교대성법사종,지역사찰,강원도,원주시,신림면,128.1751152,37.25984798
덕안사,지역사찰,대구광역시,달성군,가창면,128.6266601,35.80273869
성덕사,지역사찰,충청북도,충주시,대소원면,127.8375888,36.96523343
원각사,지역사찰,경기도,동두천시,동두천동,127.067588,37.93771826
다미자수정,토속/특산물/기념품매장,서울특별시,마포구,성산동,126.9125143,37.56489398
자광사,지역사찰,경상북도,경주시,건천읍,129.0795619,35.85173339
명덕불당,지역사찰,경상북도,성주군,성주읍,128.287335,35.92253459
연화사,지역사찰,전라남도,여수시,봉강동,127.7155768,34.74272007
삼불사,지역사찰,경상남도,함안군,산인면,128.4549343,35.25953194
래운사,지역사찰,세종특별자치시,세종특별자치시,연기면,127.2796893,36.54974617
송하사,지역사찰,광주광역시,남구,송하동,126.8860965,35.10730306
통일사,지역사찰,경기도,화성시,팔탄면,126.8811278,37.11034726
용운사,지역사찰,경상북도,봉화군,물야면,128.7104003,37.02481459
상불사,지역사찰,경상북도,경주시,내남면,129.1031116,35.72015574
신흥사,지역사찰,충청북도,청주시 청원구,우암동,127.4958352,36.64786781
해광사,지역사찰,강원도,동해시,호현동,129.1309225,37.46574579
약사암,지역사찰,경상북도,상주시,공성면,128.0670177,36.24298164
무량사,지역사찰,경상북도,김천시,양천동,128.1102511,36.09036741
서광사,지역사찰,경기도,용인시 수지구,고기동,127.0343358,37.37036654
일각사,지역사찰,경상남도,거창군,가조면,128.0597124,35.70988749
금산상회,토속/특산물/기념품매장,전라북도,김제시,금산면,127.0417977,35.71824441
